gene	Mel202.D28A	Mel202.D28B	Mel202.D28C
SLC11A1	-0.0967740245831579	-0.0936425387697649	-0.131880938107568
SLC11A2	-1.0323154838809	-0.786041245277014	-0.737011961419185
SLC17A2	-0.132025951940401	-0.118869048372673	-0.0660889074990355
SLC22A13	-0.0222473798235145	-0.0513040384193385	-0.0554218910573552
SLC22A8	-0.0949482586622235	-0.101018464525202	-0.0822703835530817
SLC25A15	-0.100733705096701	-0.0649028285620141	-0.175482144382777
SLC25A2	-0.0551626965185419	-0.0842731398923982	-0.00399994578607191
SLC25A24	-0.147885083415115	-0.130116771275334	-0.0905822086087884
SLC25A25	-0.246622249223361	-0.223182805915392	-0.364910799387889
SLC25A28	-0.0625498266567815	-0.154393653298873	-0.195463889665143
SLC25A37	-0.797041348315854	-0.636937305231836	-0.553874970096473
SLC32A1	-0.453126012572497	-0.277696722874062	-0.369609482468187
SLC35F3	-0.182335170819095	-0.175814025394671	-0.174713203835017
SLC35F4	-0.0787470532681223	-0.0744074785800362	-0.10982886339489
SLC9A3R1	-0.135235780022863	-0.312443594182462	-0.1680667191905
SLC9A3R2	-0.123005139488714	-0.17577287486466	-0.125844155648994
SLCO2B1	-0.149173060464899	-0.0830960557134555	-0.129548979064065
SLITRK1	-0.105266158124108	-0.100518672797056	-0.172463988294048
SMAP1	-0.0933410609501408	-0.11650536550287	-0.216570203924444
SMAP2	-0.136960560701467	-0.0765705818847945	-0.105782037168812
SMARCA1	-0.0176467864098009	-0.0436327490715077	-0.0126970655312664
SMARCA2	-0.108937823950324	-0.0953261326146143	-0.153110791470164
SMARCA4	-0.895528869477747	-0.783871680846735	-0.643680693786011
SMARCC1	-0.315789168140686	-0.340571920297424	-0.321571483412047
SMARCC2	-0.0691276173827484	-0.107432241108457	-0.0961770932930861
SMC1A	-0.966691618263587	-0.866988821781561	-0.900122344078929
SMC1B	-0.0721987486749227	-0.10666538141567	-0.10900043084562
SNAPC4	-0.801889248386267	-0.578024755326961	-0.629389761298439
SNRPB	-0.926254970276131	-0.727403345239388	-0.787140801340746
SNRPB2	-0.316173454020042	-0.246990979020634	-0.191892070439954
SNRPD2	-2.02596855333681	-1.28200127786087	-1.37831569487584
SNRPD3	-1.59106957235803	-1.41422080472909	-1.54700407876403
SNRPN	-0.054387529921437	-0.0667310152033033	-0.0689665056578207
SNTA1	-0.122753481077897	-0.0737612175676039	-0.064838325581073
SNX2	-0.145048615630681	-0.273978344772958	-0.17154083506429
SNX6	-0.361347075655671	-0.240652864512557	-0.337878115444511
SOAT1	-0.201875991365061	-0.126499036136869	-0.205907648713487
SOD1	-1.21487431607496	-1.20476621040934	-1.04778587840943
SOHLH1	-0.124543458403103	-0.158810845435643	-0.219060952797355
SOS1	-0.307747393676358	-0.308294769663664	-0.41062270169256
SOS2	-0.0798600993752449	-0.0645681265282854	-0.0598917777636174
SOX9	-0.492501162017548	-0.423474178435233	-0.444989942533559
SP110	-0.122156774989774	-0.113269774916525	-0.0798468222366619
SPAG9	-0.73120876031949	-0.566957003309884	-0.580415336986364
SPATA16	-0.205451532469245	-0.0929436693689689	-0.136665729285966
SPATA21	-0.128608408132506	-0.23439804606603	-0.181938184180056
SPDEF	-0.176838572212233	-0.0989226780502808	-0.174069516998727
SPHKAP	-0.113789947110063	-0.102084499576417	-0.112909459148117
SPOP	-0.150050877467404	-0.0901675921046549	-0.14716877114837
SPOPL	-0.13670151861438	-0.123638438334324	-0.0789929658571053
SPTA1	-0.118735705389709	-0.0852971469171201	-0.0945027459314837
SPTAN1	-0.121648042587636	-0.100303465426959	-0.108192796002097
SPTLC2	-0.642778628755877	-0.548121348256306	-0.588377902580468
SPTLC3	-0.0618685230358596	-0.0628092392635005	-0.0795292065558812
SRI	-0.262766423644884	-0.151110872057494	-0.30863121303724
SS18	-0.182896164908355	-0.158558115639273	-0.27659794788032
SS18L1	-0.0351046063156364	-0.0578740457203313	-0.024182965492599
STAM	-0.0958909453980671	-0.120388018449289	-0.104006898231714
STAM2	-0.15693885371092	-0.00654848391056212	-0.063884651084969
STRADA	-0.148015063697334	-0.21930575048966	-0.127430947092866
STRIP1	-0.422301462059756	-0.456111604507618	-0.335374784270034
STRIP2	-0.0497169502324395	-0.0913777614736074	-0.106465786410375
STT3A	-0.17572928224645	-0.199197372708674	-0.204529632244938
STT3B	-0.235558329285374	-0.274536583978534	-0.228689045996439
STX12	-0.0845162837775619	-0.117048384181544	-0.104545353520205
STX17	-0.0916581096450984	-0.0381684877746912	-0.114408081031881
STX4	-0.115281116253302	-0.10044156667195	-0.0999902979940695
STX7	-0.249758467018341	-0.0847645147477603	-0.0598012963852956
SUSD1	-0.0816258013656128	-0.0236360779376672	-0.10337141036198
SUV39H1	-0.0231908503169462	-0.0516998622405333	-0.0782299890970482
SUV39H2	-0.0753543762307976	-0.0949455685432414	-0.0996526161843434
SYK	-0.0969177883801061	-0.116213528612826	-0.212166141944311
TACC3	-0.303354801513684	-0.308803163181236	-0.321174226394693
TAF1	-0.440768359891628	-0.379292224168939	-0.431624145872088
TAF1L	-0.0923521350611353	-0.0699893641723737	-0.105971929903373
TAF9	-0.120760059065589	-0.0960494120606279	-0.171720005670252
TAF9B	-0.0456737485798743	-0.053011123381675	-0.0651324990764639
TAMM41	-0.854905409372576	-0.873752856204029	-1.01805737643142
TANC1	-0.0554599987197591	-0.101137138512944	-0.114000488597996
TANC2	-0.144588437523097	-0.136456263036271	-0.267598710674592
TANK	-0.107440102633498	-0.169272699831258	-0.161191261886595
TAP1	-0.0843752576052625	-0.0579902728215013	-0.0858860351142716
TAS1R2	-0.0415369180931037	-0.118753141339093	-0.0688273559015988
TBC1D1	-0.0540695548074136	-0.0640242209698059	-0.0911687730342329
TBC1D26	-0.418479882204345	-0.352476790290986	-0.301554401650706
TBC1D28	-0.438095942245149	-0.303259041076663	-0.493074519577214
TBC1D4	-0.0219802603714699	0	-0.0642371576601952
TBC1D9	-0.100866664526719	-0.127667243681816	-0.106287904090448
TBK1	-0.0450344388861615	-0.110117382010139	-0.0927716678756128
TBP	-0.681910514285124	-0.583687509484012	-0.494947233426964
TBPL2	-0.1402293710468	-0.126470133375786	-0.172255457180172
TBR1	-0.0682962378232697	-0.062853282093821	-0.032734458952917
TCERG1	-0.35360854369944	-0.437736925150175	-0.516123364365026
TCF12	-0.0871849209671444	-0.0666505568292939	-0.0412782241826103
TCF3	-0.134028773223938	-0.170142075566865	-0.197001037534602
TCF4	-0.0551829869068453	-0.103771735074625	-0.0936161449080977
TEX45	-0.0825528240186124	-0.046516794799399	-0.0753635656428426
TFDP3	-0.0561497771457693	-0.0465591665331033	-0.0777698956181863
TGFBR2	-0.0772032731828105	-0.055861969300365	-0.0447885168145085
TGM6	-0.0842200407082763	-0.151350062825837	-0.0914802330254373
THRAP3	-0.64997231043131	-0.766371472743481	-0.665478917019949
TIMM10	-1.75460481902516	-1.30969493222036	-1.31767714394755
TIMM23	-0.708945187231289	-0.560367437812585	-0.411137743258565
TIMM23B	-0.310762215158565	-0.300745108646571	-0.186738805005661
TIMP2	-0.325415336646969	-0.289968540152363	-0.336742340546174
TIRAP	-0.0230284030472818	-0.0423542852356946	-0.0434588672234184
TLN1	-0.17774367914124	-0.141413052043638	-0.165172185189744
TLN2	-0.0862559812696702	-0.0893203803705633	-0.0665270889853044
TMEM120A	-0.276022718496795	-0.25221612343312	-0.124686892319187
TMEM120B	-0.0799262707797847	-0.0928862438954068	-0.0811133428149662
TMEM185A	-0.0100664395837279	-0.0436131873242658	-0.0326996645598846
TMEM185B	-0.0949822240881085	-0.137180336136356	-0.0957749283725726
TMEM30A	-0.368673784825748	-0.311427127336321	-0.390837706100541
TMEM30B	-0.093930344134589	-0.10103157191705	-0.0847724597160161
TMEM9	-0.196584339805856	-0.0978916959523071	-0.131915791916588
TMEM9B	-0.0544623151911541	-0.0813030151685475	-0.115252042271068
TNKS	-0.194477894809628	-0.243389136132677	-0.395188405619822
TNKS2	-0.0279948680052269	-0.0805407686680628	-0.108498401313528
TNPO1	-1.22196756808483	-0.932871835124039	-1.09393456972385
TNPO2	-0.131202930203424	-0.151127317464645	-0.171715878284269
TNR	-0.183722889775186	-0.211156941027605	-0.187752879447191
TOB1	-0.0832831496925534	-0.191052586880243	-0.0860048391465633
TOB2	-0.129054272589213	-0.170740162157381	-0.126336608318367
TOMM20	-0.487782864561437	-0.447913476282936	-0.514734243879281
TOMM20L	-0.121759685031214	-0.0892824489510995	-0.142196294314176
TOMM22	-0.974061870802119	-0.823960626630055	-0.613935371694235
TOMM40	-1.22581404569783	-1.00306847600631	-0.894134596719697
TOMM40L	-0.164716369547629	-0.109449624969805	-0.185854013872704
TOP1	-0.689268044159385	-0.488358085098981	-0.538566025512725
TOP1MT	-0.638027768218623	-0.482576430858659	-0.661571028433464
TOP2A	-1.54858265009804	-1.24348429487509	-1.28424687887081
TOP2B	-0.174996588195745	-0.175238401855429	-0.240775087452939
TP53	0	-0.00661762042174491	0
TPBG	-0.121677993130171	-0.136112073727676	-0.0731282214646581
TPBGL	-0.0849056814690278	-0.0968476086054569	-0.119506789495355
TPRX1	-0.204611242887309	-0.239846399648012	-0.200391983590392
TPST1	-0.0966054767373305	-0.124123657090769	-0.205025974955692
TPST2	-0.149571395612831	-0.099184852484662	-0.162225644988989
TRAPPC3	-1.22879837007322	-1.04091619431175	-0.854363385675737
TRAPPC3L	-0.050977204700641	-0.0924219375807133	-0.0460342169147104
TREM2	-0.112306514106557	-0.1720672824604	-0.10841613660194
TREML4	-0.265281506352009	-0.259590251656902	-0.4014088919815
TRIM25	-0.0994561631616569	-0.0704470198559739	-0.135393220446912
TRPC5	-0.120831955889017	-0.0575055427380141	-0.0660155094698814
TRPC7	-0.0220752361759881	-0.0510719252085267	-0.103340384501691
TRPM1	-0.121074354359621	-0.190392235298386	-0.131841871362233
TRRAP	-0.923534978655347	-0.880526205929625	-0.807938471532788
TSG101	-0.940579648759364	-0.587877813682517	-0.631106576138354
TSPO2	-0.282564862932121	-0.344365606678772	-0.272134463068004
TSTD1	-0.128207746368199	-0.129974500138654	-0.174960360129307
TTC23	-0.0724619262633846	-0.118873739644034	-0.0323340529058074
TTC7A	-0.0426422965990174	-0.0469657467698479	-0.0685456752655066
TTC7B	-0.0850144713900742	-0.172648189155971	-0.09294518752809
TUBB	-1.73309405316434	-1.68017537527363	-1.68077980875704
TUBB2A	-0.169645133334496	-0.252904243470477	-0.21325790449994
TUBB2B	-0.302360248526258	-0.37567733570555	-0.328216284057935
TUBB4B	-0.286115862026579	-0.291878534544188	-0.212345523821668
TUFM	-1.35120444232991	-1.24042146699396	-1.28725296098819
TXNDC8	-0.0488175596653516	-0.0672343337951441	-0.0323740807942352
TYMS	-1.08338223585505	-0.827788229606777	-0.851275700925488
TYROBP	-0.0306081971458533	-0.0636128575591623	-0.0834929733409053
UAP1	-0.072914269377031	-0.167459646760723	-0.173120145145373
UAP1L1	-0.125207336000767	-0.111575315073584	-0.0828221639431018
UBASH3B	-0.0177040493621639	-0.0223330353489271	-0.0799362545497892
UBQLN3	-0.0700594272310854	-0.110939244573778	-0.0349260491891844
UCHL5	-0.772957412711599	-0.738145271647978	-0.644532763645195
ULK1	-0.125703563369149	-0.169662558932106	-0.131210018337836
ULK2	-0.110611430698146	-0.0508470287721308	-0.0789570784851482
UMPS	-0.445491667889119	-0.39042756423767	-0.443535321825833
UNC119	-0.138118308539194	-0.200430428239197	-0.147962538492948
UNC119B	-0.139216192222603	-0.136416080184852	-0.174304958482446
UNC45A	-0.524695645673357	-0.508261547981603	-0.595295908151623
UNC45B	-0.147087148281551	-0.103684621426696	-0.113518458490314
UQCRC1	-1.41787117686413	-1.2261046178326	-1.33233594774084
USP13	-0.118753980363944	-0.134568844198151	-0.180757185101242
USP5	-0.742421115211001	-0.641239965422645	-0.76113717147271
UTP14A	-0.709024913738712	-0.734990195376528	-0.67285891516057
UTP14C	-0.187488545798996	-0.232969716299982	-0.178335472656071
UTRN	-0.043006986446557	-0.11376400684287	-0.0507777337096187
VANGL1	-0.149869777330251	-0.134268545048289	-0.103937147974539
VANGL2	-0.319669324738115	-0.303585188100906	-0.245345763284039
VCP	-1.46207938038248	-1.24242484321462	-1.21330402003196
VIM	-0.139854617134142	-0.163357402371114	-0.0595548246425266
VMP1	-1.23611568715082	-1.0814089251533	-1.07083820592348
VPS26A	-0.793941930221747	-0.699059476556988	-0.463966421038125
VPS26B	-0.0273060556264044	-0.0561075086481623	-0.0373829478251616
VPS37A	-0.752668051217676	-0.645549370285324	-0.49133922900032
VRTN	-0.216458489070245	-0.0604890523990611	-0.117769562721505
WAS	-0.240049973574594	-0.146950944032822	-0.176432740615399
WASL	-0.337651534734918	-0.330734081588763	-0.327472851068403
WDR12	-1.04660371633419	-1.05326504182664	-0.916035595922578
WRN	-0.47835234149284	-0.349233344181183	-0.232716252663346
XAB2	-1.27305000155346	-0.871343209805608	-1.0901532562927
XDH	-0.0537487425611062	-0.0568354127116859	-0.0698662995008006
XPO7	-0.184723399981368	-0.342437821220723	-0.18572974999709
XPR1	-0.270291180372125	-0.214216181624737	-0.218846267426345
XRCC4	-0.673831111705164	-0.584531874439949	-0.593819906681129
XRCC6	-1.0767476050432	-0.950323982416454	-0.94808547072459
XYLT1	-0.0730713189995239	-0.065502653674527	-0.0949254771986941
XYLT2	-0.0952129350406759	-0.143663589402783	-0.2154581050095
YAF2	-0.155138412031259	-0.143245440977342	-0.203901602455127
YBX3	-0.127984044142003	-0.133798274229081	-0.0746002585427426
YIF1A	-0.247973127937039	-0.181911094220805	-0.173403180561426
YIF1B	-0.0429618749055912	-0.0779621465731276	-0.0270289967261139
YIPF5	-0.689145162465916	-0.664690597534092	-0.750777300306799
YIPF7	-0.122999306424545	-0.0691732876270147	-0.143206706908465
ZAP70	-0.0307135948134351	-0.0991838695710278	-0.0847549030170704
ZDHHC13	-0.0945301134142714	-0.0383351355152302	-0.0738103752382554
ZDHHC17	-0.060634727507066	-0.107758679819077	-0.0839184879632623
ZEB1	-0.169042337688766	-0.101267005866052	-0.170077808755132
ZFYVE19	-0.0672335473099364	-0.0624203371376295	-0.103337006012188
ZG16	-0.195826043583896	-0.286484163060833	-0.164551870823734
ZIC3	-0.034365563811935	-0.0737236149244019	-0.0905834159308474
ZMAT2	-0.552220416098592	-0.445966649355297	-0.545882078938912
ZMIZ1	-0.278955278604869	-0.244184577584283	-0.226883271158199
ZMIZ2	-0.33603835004932	-0.334232892895782	-0.232772501326536
ZNF146	-0.0538206964537718	-0.0238905136365178	-0.00886898094887327
ZNF185	-0.087727094476154	-0.0437592297745466	-0.186736122444049
ZNF260	-0.024102162730251	-0.0749260702607497	-0.0716321051312147
ZNF284	-0.0642483201356094	-0.0602393890985331	-0.0122362271273267
ZNF34	-0.54323294430399	-0.502850011278542	-0.531413776512998
ZNF407	-1.15534838887737	-0.951808310613632	-0.788523574008208
ZNF418	-0.0729194931215571	-0.036952828210437	-0.0804295426671677
ZNF423	-0.0313647227252042	-0.0705736524812648	-0.0704241065839103
ZNF521	-0.13976639624928	-0.146487076763285	-0.0771860462607985
ZNF804B	-0.108678792456714	-0.264497554448414	-0.223081333981722
ZNRF4	-0.132533568535073	-0.20011102983475	-0.101369481356853
ZWILCH	-0.356881085902341	-0.219340921876763	-0.24519873652376
