gene_pair_id	sorted_gene_pair	targetA	targetB	sgrna_group	cell_line_label	qc_group	cancer_type	depMapID	CMP_model_id	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	pct_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr	is_bassik_hit	targetA__is_single_depleted	targetB__is_single_depleted	targetA__is_expressed	targetB__is_expressed	targetA__is_depleted_mageck	targetB__is_depleted_mageck	targetA__is_enriched_mageck	targetB__is_enriched_mageck	targetA__is_depleted_bagel	targetB__is_depleted_bagel	targetA__is_common_essential_bagel2	targetB__is_common_essential_bagel2	targetA__is_common_nonessential_bagel2	targetB__is_common_nonessential_bagel2	targetA__is_common_essential_depmap_ceres	targetB__is_common_essential_depmap_ceres	targetA__is_common_essential_depmap_chronos	targetB__is_common_essential_depmap_chronos	targetA__is_common_nonessential_depmap_ceres	targetB__is_common_nonessential_depmap_ceres	targetA__is_depmap_dependent	targetA__n_depmap_dependent_cell_lines	targetB__is_depmap_dependent	targetB__n_depmap_dependent_cell_lines	targetA__tpm_log2ps1	targetB__tpm_log2ps1	targetA__total_copy_number	targetB__total_copy_number	CMP_mutation__gene_symbol	CMP_mutation__protein_mutation	CMP_mutation__rna_mutation	CMP_mutation__cdna_mutation	CMP_mutation__effect
TPST2|TPST1	TPST1|TPST2	TPST2	TPST1	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.442550551535586	0.499321215134287	0.634161759354978	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0179421899720054	3.0032259891237	0.998664330077763	0.00133566992223666	0.998664330077763	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FAM126A|FAM126B	FAM126A|FAM126B	FAM126A	FAM126B	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	-0.280160593670709	0.0794272568542111	1.5935112685858	96	3	32	5	15.62	92.8015564202335	0.097043718459722	1.03431005416518	0.0280406058586457	-0.105202239537362	0.458107666845919	0.541892333154081	0.458107666845919	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC31B|SEC31A	SEC31A|SEC31B	SEC31B	SEC31A	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.00450526644113296	0.00881617033315446	0.674780714485443	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0183697579207472	-0.65095728797456	0.257537029467977	0.742462970532023	0.257537029467977	0	0	0	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIT|PDLIM5	KIT|PDLIM5	KIT	PDLIM5	Jen Uveal	MP38	MP38 D28	Uveal melanoma	NA	NA	0.345611441851711	0.350642094862494	0.295284055015605	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0143750562421173	2.11515253670005	0.982791525632184	0.0172084743678161	0.982791525632184	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM120B|TMEM120A	TMEM120A|TMEM120B	TMEM120B	TMEM120A	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.339599283319938	0.425351899631011	0.605909099739301	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0176447935549983	2.47157284154686	0.993273992834934	0.00672600716506577	0.993273992834934	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HPS1|MYCN	HPS1|MYCN	HPS1	MYCN	Emanuel	MP38	MP38 D28	Uveal melanoma	NA	NA	0.432106986722142	0.392718728369369	0.385739655444268	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0153272204571559	2.38826722112618	0.991535985845479	0.00846401415452125	0.991535985845479	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRDM16|MECOM	MECOM|PRDM16	PRDM16	MECOM	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.279237622086843	0.426139117196362	0.717402918964171	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0188184127047338	2.39900037493244	0.991780051070504	0.00821994892949629	0.991780051070504	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D1|TBC1D4	TBC1D1|TBC1D4	TBC1D1	TBC1D4	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.339822597639429	0.397730611512745	0.465010506989851	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0161616504734252	2.36522054398968	0.990990331621781	0.00900966837821926	0.990990331621781	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NAT8L|TTC7A	NAT8L|TTC7A	NAT8L	TTC7A	Emanuel	MP38	MP38 D28	Uveal melanoma	NA	NA	0.327228270365132	0.195195436103121	0.737210956855218	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0190269183667448	0.711563522985969	0.761632449113572	0.238367550886428	0.761632449113572	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FRY|FRYL	FRY|FRYL	FRY	FRYL	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.340457181648922	0.340064282403217	0.633650867307025	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0179368121609744	1.81455607744614	0.96520392122303	0.0347960787769704	0.96520392122303	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF146|ZNF260	ZNF146|ZNF260	ZNF146	ZNF260	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.386583337301181	0.476490007155511	0.709146837998945	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0187315065893104	2.77245148194323	0.997218209376462	0.00278179062353789	0.997218209376462	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NETO1|NETO2	NETO1|NETO2	NETO1	NETO2	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.395467906200685	0.422204414669414	0.554662373471451	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0171053543311262	2.48617678770422	0.993543809866324	0.00645619013367649	0.993543809866324	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LATS1|LATS2	LATS1|LATS2	LATS1	LATS2	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.0796929450077893	0.0586073741397001	0.77800360007258	90	3	30	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0200084165153883	-0.271728827894489	0.392915266779298	0.607084733220702	0.392915266779298	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DBT|OGDHL	DBT|OGDHL	DBT	OGDHL	Achilles	MP38	MP38 D28	Uveal melanoma	NA	NA	0.0646006588713857	0.207837310843163	0.825088646766817	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0199519466816037	0.784371863319786	0.783589028390158	0.216410971609842	0.783589028390158	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHSY3|CHSY1	CHSY1|CHSY3	CHSY3	CHSY1	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.387705840607395	0.443542268878221	0.823765815546245	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0199380221424398	2.45391991443449	0.992934577592439	0.00706542240756114	0.992934577592439	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ABCG2|MBD4	ABCG2|MBD4	ABCG2	MBD4	Jen Uveal	MP38	MP38 D28	Uveal melanoma	NA	NA	0.528774127282348	0.589793249180999	0.375599369209499	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.015220480602053	3.99403656407794	0.999967521080175	3.24789198251629e-05	0.999967521080175	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADARB2|ADARB1	ADARB1|ADARB2	ADARB2	ADARB1	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.732844124612112	0.869579819559273	0.487696362584362	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0164004489533674	6.03241088649543	0.999999999192343	8.07657163370834e-10	0.999999999192343	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PLCG1|PLCG2	PLCG1|PLCG2	PLCG1	PLCG2	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.248417268211608	0.282263995990582	0.598395348626239	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0175657014380187	1.39751276091605	0.918870284006071	0.0811297159939293	0.918870284006071	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GDF15|TP53	GDF15|TP53	GDF15	TP53	Emanuel	MP38	MP38 D28	Uveal melanoma	NA	NA	0.86452557366551	0.911623348908169	0.776854145853192	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0194442150930393	5.84168772544142	0.99999999741627	2.58373022976599e-09	0.99999999741627	0	0	0	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OSBPL6|KLF5	KLF5|OSBPL6	OSBPL6	KLF5	Emanuel	MP38	MP38 D28	Uveal melanoma	NA	NA	0.508050706346643	0.600027215003906	0.912187695179585	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0208687787701592	3.48181120065586	0.999750982648778	0.000249017351221958	0.999750982648778	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GOLPH3|GOLPH3L	GOLPH3|GOLPH3L	GOLPH3	GOLPH3L	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.380712274678787	0.363911532662604	1.00485481288059	96	3	32	1	3.12	92.8015564202335	0.097043718459722	1.03431005416518	0.0218442221143803	1.80562644443438	0.9645116454304	0.0354883545696	0.9645116454304	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ALAS1|ALAS2	ALAS1|ALAS2	ALAS1	ALAS2	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	-0.0470704554114911	0.0989691695227637	0.737006511024131	96	3	32	1	3.12	92.8015564202335	0.097043718459722	1.03431005416518	0.0190247663053649	0.0139595950381803	0.505568891808828	0.494431108191172	0.505568891808828	0	0	0	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACACB|ACACA	ACACA|ACACB	ACACB	ACACA	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.00918483855902695	0.0613196337636828	0.586198556723131	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0174373141548281	-0.270533663925809	0.393374861014416	0.606625138985584	0.393374861014416	0	0	0	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDK17|CDK16	CDK16|CDK17	CDK17	CDK16	Achilles	MP38	MP38 D28	Uveal melanoma	NA	NA	0.223702480311421	0.179858310901308	0.484346111857484	96	3	32	1	3.12	92.8015564202335	0.097043718459722	1.03431005416518	0.0163651831562423	0.647360853656395	0.741300787346433	0.258699212653567	0.741300787346433	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC11A|SEC11C	SEC11A|SEC11C	SEC11A	SEC11C	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	-0.622574633094216	-0.356668058699682	2.67387580031702	84	3	28	5	17.86	92.8015564202335	0.097043718459722	1.03431005416518	0.0434821741195836	-2.17582732820465	0.0147840872092257	0.985215912790774	0.0147840872092257	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM185B|TMEM185A	TMEM185A|TMEM185B	TMEM185B	TMEM185A	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.185502968985317	0.211366966819178	0.762368490494377	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0192917345103149	0.823093017769852	0.794772450459219	0.205227549540781	0.794772450459219	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAP4K4|FOXA1	FOXA1|MAP4K4	MAP4K4	FOXA1	Emanuel	MP38	MP38 D28	Uveal melanoma	NA	NA	0.367852489700098	0.323981006518268	0.568456035714976	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0172505507757949	1.72784339738807	0.957991847729266	0.0420081522707336	0.957991847729266	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RC3H2|RC3H1	RC3H1|RC3H2	RC3H2	RC3H1	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	0.102161120868249	0.122329893213974	0.66287695831922	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0182444552242606	0.187205103918849	0.574250088381931	0.425749911618069	0.574250088381931	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHLDA1|PHLDA3	PHLDA1|PHLDA3	PHLDA1	PHLDA3	Jen Uveal	MP38	MP38 D28	Uveal melanoma	NA	NA	0.414062560346085	0.511718796777586	0.368480097433976	96	3	32	0	0	92.8015564202335	0.097043718459722	1.03431005416518	0.0151455408991528	3.36950062534931	0.999623477398501	0.000376522601499008	0.999623477398501	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP7B|ATP7A	ATP7A|ATP7B	ATP7B	ATP7A	paralog	MP38	MP38 D28	Uveal melanoma	NA	NA	-0.117173835543793	-0.0459433872962944	0.650147618832552	96	3	32	2	6.25	92.8015564202335	0.097043718459722	1.03431005416518	0.0181104621770325	-1.0625077555263	0.144002619536801	0.855997380463199	0.144002619536801	0	0	1	NA	NA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASF1B|ASF1A	ASF1A|ASF1B	ASF1B	ASF1A	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.762181550333473	-0.561722370471891	1.01586444717363	93	3	31	5	16.13	92.8015564202335	0.0958430260480739	1.03265564532645	0.0222907863147812	-4.40429354284992	5.30645788771969e-06	0.999994693542112	5.30645788771969e-06	1	0	0	NA	NA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSTF2|CSTF2T	CSTF2|CSTF2T	CSTF2	CSTF2T	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-1.02121905355776	-0.636429737467684	1.6127197367408	96	3	32	9	28.12	92.8015564202335	0.0958430260480739	1.03265564532645	0.0282247786830487	-4.35870632288082	6.54167705206723e-06	0.999993458322948	6.54167705206723e-06	1	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DYNC1LI2|DYNC1LI1	DYNC1LI1|DYNC1LI2	DYNC1LI2	DYNC1LI1	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.808438225058986	-0.725124275375161	0.841714830583632	84	3	28	5	17.86	92.8015564202335	0.0958430260480739	1.03265564532645	0.0213899239913504	-5.61333859004682	9.92298619166256e-09	0.999999990077014	9.92298619166256e-09	1	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ELL|ELL2	ELL|ELL2	ELL	ELL2	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.618664738650522	-0.413434000548431	1.2889116800487	84	3	28	4	14.29	92.8015564202335	0.0958430260480739	1.03265564532645	0.0267778378403271	-3.11219164189036	0.000928519520895577	0.999071480479104	0.000928519520895577	1	1	0	NA	NA	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HACD1|HACD2	HACD1|HACD2	HACD1	HACD2	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	0.0228513759833433	0.0559038615752102	0.881118449096376	96	3	32	0	0	92.8015564202335	0.0958430260480739	1.03265564532645	0.020523712497318	-0.278786034250124	0.390204516384445	0.609795483615555	0.390204516384445	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COPS7A|COPS7B	COPS7A|COPS7B	COPS7A	COPS7B	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-1.0656763897176	-0.997374827713528	1.28324002961124	96	3	32	10	31.25	92.8015564202335	0.0958430260480739	1.03265564532645	0.0247565712395796	-6.94802653099046	1.85215676184593e-12	0.999999999998148	1.85215676184593e-12	1	0	0	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLTC|CLTCL1	CLTC|CLTCL1	CLTC	CLTCL1	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.165635509713665	-0.15152505643368	0.935943892093273	96	3	32	0	0	92.8015564202335	0.0958430260480739	1.03265564532645	0.0211008224236011	-1.70291892226395	0.0442916211878466	0.955708378812153	0.0442916211878466	0	1	0	NA	NA	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCNL1|CCNL2	CCNL1|CCNL2	CCNL1	CCNL2	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.666915485509994	-0.497433478984183	0.913017564116006	96	3	32	4	12.5	92.8015564202335	0.0958430260480739	1.03265564532645	0.0208594926554193	-4.10776205716939	1.99755684359872e-05	0.999980024431564	1.99755684359872e-05	1	0	0	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHMP1B|CHMP1A	CHMP1A|CHMP1B	CHMP1B	CHMP1A	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-1.51022174325265	-1.50575980711299	1.70322735566551	96	3	32	16	50	92.8015564202335	0.0958430260480739	1.03265564532645	0.0291774904612036	-9.37628631459292	3.41686721748593e-21	1	3.41686721748593e-21	1	0	0	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HNRNPF|HNRNPH1	HNRNPF|HNRNPH1	HNRNPF	HNRNPH1	Achilles	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.560110136161117	-0.369869327704218	1.29837616935661	96	3	32	5	15.62	92.8015564202335	0.0958430260480739	1.03265564532645	0.024915899026373	-2.95039033931451	0.00158686342778675	0.998413136572213	0.00158686342778675	1	0	0	NA	NA	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SS18|SS18L1	SS18|SS18L1	SS18	SS18L1	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	0.205637011345531	0.231893018441057	0.811773170196525	96	3	32	0	0	92.8015564202335	0.0958430260480739	1.03265564532645	0.019793762193109	0.967017531576216	0.833232365198339	0.166767634801661	0.833232365198339	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BZW1|BZW2	BZW1|BZW2	BZW1	BZW2	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.52441020620233	-0.582927004847681	0.694895372078355	72	3	24	2	8.33	92.8015564202335	0.0958430260480739	1.03265564532645	0.0210360402158652	-4.67994407010401	1.43476593428391e-06	0.999998565234066	1.43476593428391e-06	1	0	0	NA	NA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A37|SLC25A28	SLC25A28|SLC25A37	SLC25A37	SLC25A28	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-1.19307512126011	-1.04304675210035	1.62623566175226	96	3	32	9	28.12	92.8015564202335	0.0958430260480739	1.03265564532645	0.0283670515779062	-6.76199111668188	6.8054025624678e-12	0.999999999993195	6.8054025624678e-12	1	0	1	NA	NA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RANBP9|RANBP10	RANBP9|RANBP10	RANBP9	RANBP10	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	0.214008131578929	0.0456171364170326	1.30814217013216	96	3	32	1	3.12	92.8015564202335	0.0958430260480739	1.03265564532645	0.0250186990345367	-0.317537686718593	0.375417824017356	0.624582175982644	0.375417824017356	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYC|MYCN	MYC|MYCN	MYC	MYCN	Emanuel	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.351210924447812	-0.36524938092057	0.836264370660118	96	3	32	0	0	92.8015564202335	0.0958430260480739	1.03265564532645	0.0200515643032521	-3.25622076045183	0.000564529639818475	0.999435470360182	0.000564529639818475	0	1	0	NA	NA	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLTC|CLTB	CLTB|CLTC	CLTC	CLTB	Achilles	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.208034699117084	-0.100107028899637	0.870877772109498	96	3	32	0	0	92.8015564202335	0.0958430260480739	1.03265564532645	0.0204159158974561	-1.37138992826673	0.0851267177283178	0.914873282271682	0.0851267177283178	0	1	0	NA	NA	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCND3|CCND1	CCND1|CCND3	CCND3	CCND1	Achilles	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.567318291587951	-0.294865403916984	1.23754451526253	96	3	32	3	9.38	92.8015564202335	0.0958430260480739	1.03265564532645	0.0242755658253827	-2.5076568154539	0.00607673203494852	0.993923267965051	0.00607673203494852	1	0	1	NA	NA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DUSP10|TIMM10	DUSP10|TIMM10	DUSP10	TIMM10	Emanuel	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.308404418437016	-0.0695234585766352	1.54757781378598	90	3	30	4	13.33	92.8015564202335	0.0958430260480739	1.03265564532645	0.0286372962158384	-0.97719556745558	0.164236171005744	0.835763828994256	0.164236171005744	0	0	1	NA	NA	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCDH1|CDIPT	CDIPT|PCDH1	PCDH1	CDIPT	Emanuel	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.447795355991622	-0.28840936440128	1.18763749179463	84	3	28	1	3.57	92.8015564202335	0.0958430260480739	1.03265564532645	0.025557666897507	-2.40356557482389	0.00811802739752829	0.991881972602472	0.00811802739752829	0	0	1	NA	NA	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AP2A2|AP2A1	AP2A1|AP2A2	AP2A2	AP2A1	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.497541825410655	-0.439967604902939	0.842915072134264	96	3	32	2	6.25	92.8015564202335	0.0958430260480739	1.03265564532645	0.0201215716871905	-3.77729040972384	7.92719131265453e-05	0.999920728086873	7.92719131265453e-05	0	0	0	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LIN28A|LIN28B	LIN28A|LIN28B	LIN28A	LIN28B	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-0.0717938840402481	-0.0609132218979181	0.684022868069168	84	3	28	0	0	92.8015564202335	0.0958430260480739	1.03265564532645	0.0194900208285255	-1.1228421528684	0.130752269584215	0.869247730415785	0.130752269584215	0	0	0	NA	NA	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MED13|MED13L	MED13|MED13L	MED13	MED13L	paralog	MP41	MP41 D28	Uveal melanoma	NA	NA	-1.06159033004519	-1.04860492837012	1.31983497852441	96	3	32	9	28.12	92.8015564202335	0.0958430260480739	1.03265564532645	0.0251417812281393	-7.21768668518706	2.64396877222028e-13	0.999999999999736	2.64396877222028e-13	1	0	0	NA	NA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
